source_notice,notice_date,source_authority,parent_county,level,name,raw_name,headquarters_name,rename_note,parent_name,parent_level,publication_section,source_status,activation_status,effective_date,parent_match_status
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_subcounty,NYAKACH SUB-COUNTY,NYAKACH SUB-COUNTY,,,KISUMU COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_division,Upper Nyakach,Upper Nyakach,,,NYAKACH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_location,Bar,Bar,,,NYAKACH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Ogoro,Ogoro,,,NYAKACH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Buru,Buru,,,NYAKACH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISUMU COUNTY,service_delivery_sublocation,Onyuongo,Onyuongo,,,NYAKACH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,RANGWE SUB-COUNTY,RANGWE SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Kaura,Kaura,,,RANGWE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Manywanda,Manywanda,,,RANGWE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Lower Kaura,Lower Kaura,,,RANGWE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Upper Kanam,Upper Kanam,,,RANGWE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,RACHUONYO NORTH SUB-COUNTY,RACHUONYO NORTH SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Konyango Majieri,Konyango Majieri,,,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Kotieno,Kotieno,,,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Konyango Nyatoto,Konyango Nyatoto (Konyango Majieri renamed),,Konyango Majieri renamed,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Konyango East,Konyango East,,,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Upper Kotieno,Upper Kotieno,,,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Central Kotieno,Central Kotieno,,,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Lower Kotieno,Lower Kotieno (Kotieno renamed),,Kotieno renamed,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Central Kakwajuok,Central Kakwajuok,,,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Upper Kanyadhiang,Upper Kanyadhiang,,,RACHUONYO NORTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,HOMABAY SUB-COUNTY,HOMABAY SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_division,Asego West,Asego West,,,HOMABAY SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Wahambla,Wahambla,,,HOMABAY SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Homabay Town East,Homabay Town East,,,HOMABAY SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Wahambla North,Wahambla North,,,HOMABAY SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Wahambla South,Wahambla South,,,HOMABAY SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Homabay Town Central,Homabay Town Central,,,HOMABAY SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,NDHIWA SUB-COUNTY,NDHIWA SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_division,Kanyikela,Kanyikela,,,NDHIWA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Lower Kabonyo,Lower Kabonyo,,,NDHIWA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Lower Rading,Lower Rading,,,NDHIWA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Upper Rading,Upper Rading,,,NDHIWA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Central Kabonyo,Central Kabonyo,,,NDHIWA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Ndisi,Ndisi,,,NDHIWA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Rangenya,Rangenya,,,NDHIWA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,MBITA SUB-COUNTY,MBITA SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Ngodhe,Ngodhe,,,MBITA SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,RACHUONYO SOUTH SUB-COUNTY,RACHUONYO SOUTH SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Kotieno Kochich,Kotieno Kochich,,,RACHUONYO SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Kotieno Konuong’a,Kotieno Konuong’a,,,RACHUONYO SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Kotieno Koyoo,Kotieno Koyoo,,,RACHUONYO SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,RACHUONYO EAST SUB-COUNTY,RACHUONYO EAST SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Kamuga,Kamuga,,,RACHUONYO EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Kojwach Kawere,Kojwach Kawere,,,RACHUONYO EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Magadi,Magadi,,,RACHUONYO EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Lower Kawele,Lower Kawele,,,RACHUONYO EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_location,Koywa,Koywa,,,RANGWE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Lower Koywa,Lower Koywa,,,RANGWE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Lower Komenya,Lower Komenya,,,RANGWE SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_subcounty,SUBA WEST SUB-COUNTY,SUBA WEST SUB-COUNTY,,,HOMABAY COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Remba,Remba,,,SUBA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,HOMABAY COUNTY,service_delivery_sublocation,Musoma,Musoma,,,SUBA WEST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_subcounty,KURIA EAST SUB-COUNTY,KURIA EAST SUB-COUNTY,,,MIGORI COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_sublocation,Sabuko,Sabuko,,,KURIA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_sublocation,Nyairema,Nyairema,,,KURIA EAST SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_subcounty,NTIMARU SUB-COUNTY,NTIMARU SUB-COUNTY,,,MIGORI COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_division,Bongebo,Bongebo,,,NTIMARU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_sublocation,Motarakwa,Motarakwa,,,NTIMARU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_sublocation,Gisumwa,Gisumwa,,,NTIMARU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_sublocation,Sumwa,Sumwa,,,NTIMARU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,MIGORI COUNTY,service_delivery_sublocation,Nyamotambe,Nyamotambe,,,NTIMARU SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISII COUNTY,service_delivery_subcounty,MASABA SOUTH SUB-COUNTY,MASABA SOUTH SUB-COUNTY,,,KISII COUNTY,county,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISII COUNTY,service_delivery_location,Ekware,Ekware,,,MASABA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISII COUNTY,service_delivery_location,Kerema,Kerema,,,MASABA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISII COUNTY,service_delivery_sublocation,Nyambogo,Nyambogo,,,MASABA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISII COUNTY,service_delivery_sublocation,Amasege Keroka,Amasege Keroka,,,MASABA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
Gazette Notice No. 15341 of 2024,2024-11-22,Kenya Law / Government of Kenya,KISII COUNTY,service_delivery_sublocation,Masimba,Masimba,,,MASABA SOUTH SUB-COUNTY,service_delivery_subcounty,county_detail,listed_service_delivery_unit,unconfirmed,2024-11-22,gazette_context
