canonical_variant_entity_id,canonical_entity_type,canonical_status,source_system,source_row_id,source_sku,source_parent_ref,parent_resolution_method,parent_product_entity_id,parent_product_source_row_id,canonical_name,attribute_1_name,attribute_1_value,attribute_2_name,attribute_2_value,unit_of_measure_external,pack_size_value_external,pack_size_unit_external,pack_size_text_external,weight_kg,length_cm,width_cm,height_cm,thickness_mm,diameter_value,diameter_unit,omniclass_code,masterformat_code,uniformat_code,etim_code,icms_code,source_content_hash
4d3b2056-5f4d-5593-99c1-8850e358f0bf,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15050,SSTL061,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - ½”,Diameter in Inches,½”,,,piece,1,piece,1 piece,9.08,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,c4d6cf7c12e8cc9facc3f46e0774fe3628d6cb52c883d728883af373677d3466
02a27653-6812-5f20-8781-3e368473a3cc,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15051,SSTL062,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - ¾”,Diameter in Inches,¾”,,,piece,1,piece,1 piece,11.82,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,6781b5efb58543866e17326c12fea8ec22183e27baef8b9b6c3884d569f9e86d
4bb6971b-d595-5b94-8815-c5f8d6756ef0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15052,SSTL063,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 1”,Diameter in Inches,1”,,,piece,1,piece,1 piece,18.47,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,d14d94dd604c6eb0b5ec33310a135b08a714a627bb52e2933171090f91782e21
dc8d1b3d-fc40-56d5-b986-db364e411d79,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15053,SSTL064,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 1¼”,Diameter in Inches,1¼”,,,piece,1,piece,1 piece,23.81,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,26265d8826e4029c2f6d269b44c19a7015dd314ab6f48bc04447a85be0f60010
7d41d9c8-265c-53ea-a31c-acb03ad8ab87,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15054,SSTL065,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 1½”,Diameter in Inches,1½”,,,piece,1,piece,1 piece,27.53,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,bfa35211f29144b2c9539d6bdf6e4ae22f88a76987cc1ee9231bff8b7c832b6b
e3718d3f-668f-5e31-b8f4-9d332edbba36,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15055,SSTL066,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 2”,Diameter in Inches,2”,,,piece,1,piece,1 piece,38.22,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,ec4d3c90409a1ead57a062207f16e22de8bb80f58d311d19d3bd4b09a854ba09
a3883da3-9ce0-5575-871c-c99ca9fd0ddf,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15056,SSTL067,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 2½”,Diameter in Inches,2½”,,,piece,1,piece,1 piece,49.19,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,8a7693ae4bf602e9bf7152d50315fdbe4cf7efd7eb769c1263cc0019c8dad991
ea168118-86ae-5855-aebb-ebb09822ed24,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15057,SSTL068,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 3”,Diameter in Inches,3”,,,piece,1,piece,1 piece,62.51,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,e35bfa5a50a100baa0ac108f75cb6c25f2068253aa6af8998d2a58bc6ff2a7e0
dc0468f2-893b-5fa6-9c74-4aecd9a3cf86,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15058,SSTL069,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 4”,Diameter in Inches,4”,,,piece,1,piece,1 piece,91.34,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,01d13a01fb9332f78c334d35ccdf05eef40c308d8b900565bb541406ebeee1fa
248b030c-8e2c-5abb-bf8a-61c57f1a894e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15059,SSTL070,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 5”,Diameter in Inches,5”,,,piece,1,piece,1 piece,113.21,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,c9a4eab4f880c7a66ff1b32e119695edd4198c34d314afb7827c6f9edeb111d5
b8526be5-d3d1-518d-a584-02af72d7d340,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15060,SSTL071,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 6”,Diameter in Inches,6”,,,piece,1,piece,1 piece,136.37,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,3ba7b8c8d3ea4fd9d50bc93303235a55e43274dcb8de2ad13b3006815329d476
df90f4d2-7b6b-5e8b-974c-d5da28d37917,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15061,SSTL072,SSTL060,unique_parent_sku,f949373c-6784-5702-bbdc-476ba94135d9,15049,Galvanized pipes - class C - 8”,Diameter in Inches,8”,,,piece,1,piece,1 piece,199.2,,,,,,,23-31 35 00,22 10 00,,EC011386,05.050,0c5f00afa535367900e745d33ed17abaa83f91b0baedcf5e1b9834a66d4189ec
cd0c259b-45ee-5443-b0df-7a0ad64ab28b,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15063,SSTL074,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,16mm,Thickness in mm,1.0,piece,1,piece,1 piece,2.36,,,,,,,23-13 17 11 11,05 50 00,,,03.030,0c00092854d348e79949cc982d05f7e0e345be76d0ac218e1b71f2ca58ea7103
1770da8a-cb28-53c6-9866-c525b9799feb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15064,SSTL075,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,16mm,Thickness in mm,1.0,piece,1,piece,1 piece,2.36,,,,,,,23-13 17 11 11,05 50 00,,,03.030,65dc23b755216cd81b0f93dd0ea3c0e036f2810240f4f370ba86581fd960e225
ee535339-c51b-5c6e-b168-f8d07124e124,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15065,SSTL076,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,16mm,Thickness in mm,1.5,piece,1,piece,1 piece,3.46,,,,,,,23-13 17 11 11,05 50 00,,,03.030,7d7477cef22f173705c0de55c8b0fbc3815c149079e57c16b10f2f96031467c6
c9d3fb20-6025-56e7-b4c5-67ad766adbc6,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15066,SSTL077,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,20mm,Thickness in mm,1.0,piece,1,piece,1 piece,3.06,,,,,,,23-13 17 11 11,05 50 00,,,03.030,8d154de62a14ec037db923ffca835567820e04bac957ce8766dc1b0d400b8a17
fa8141df-aa71-5bfd-a9c8-d4a5f1f08e5c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15067,SSTL078,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,20mm,Thickness in mm,1.2,piece,1,piece,1 piece,3.62,,,,,,,23-13 17 11 11,05 50 00,,,03.030,72730c5aef7b4277b8cfbcb9f35ef5c9a7fb535aba34f83bde84064fa7fc788f
1f2dc96e-d260-5117-a0e8-cff2ba0be72b,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15068,SSTL079,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,20mm,Thickness in mm,1.5,piece,1,piece,1 piece,4.45,,,,,,,23-13 17 11 11,05 50 00,,,03.030,10f3e792b70e30d860543ce10c96f196d9067fb7a3bc6c807f42a8a04ba4e556
12781af6-8fcb-54c3-86eb-ee8fb94b91a3,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15069,SSTL080,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,22mm,Thickness in mm,1.0,piece,1,piece,1 piece,3.25,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e97bda983922319927aac0e2cc94fd6321bd8ff2ae8cf756af21fc51cba0e4cc
ac5994d2-1e6d-5ed7-8772-2ad3864e8558,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15070,SSTL081,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,22mm,Thickness in mm,1.2,piece,1,piece,1 piece,3.84,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e52e799097a2e975688402ac6200cbd196f498f6ef7b17803614500f04e4cec3
f809a2b9-d7ca-50d6-a68d-ac2fed7daacb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15071,SSTL082,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,22mm,Thickness in mm,1.5,piece,1,piece,1 piece,4.73,,,,,,,23-13 17 11 11,05 50 00,,,03.030,0857ed4259be48e6940e88e74e06efe59ae725beac6c3850af06b0200b815c34
4d7cf904-252f-5b29-b5ce-8c299a9eaef9,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15072,SSTL083,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,22mm,Thickness in mm,2.0,piece,1,piece,1 piece,6.31,,,,,,,23-13 17 11 11,05 50 00,,,03.030,a49385e38a2f79eef55adaa6576ac25bd06ad38604c091731006bad9ff9fbd1c
949939c9-3bc9-5c01-bccc-e488ff52cedb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15073,SSTL084,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,25mm,Thickness in mm,1.0,piece,1,piece,1 piece,3.72,,,,,,,23-13 17 11 11,05 50 00,,,03.030,a87b1388cd609d9c106676d75bd35d97304d082f88ea21b7c8816f5ca896810f
a8ace324-1398-51e3-ba1b-ddbb018c2f4c,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15074,SSTL085,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,25mm,Thickness in mm,1.2,piece,1,piece,1 piece,4.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,192925b9facdc3d3d2823bca3f1f645737306980feca9f0a3a9595cdd6388f52
490b27cf-04b1-5691-bf91-5a2ce0c89ea0,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15075,SSTL086,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,25mm,Thickness in mm,1.5,piece,1,piece,1 piece,5.44,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ea3b9b594fc1a195c88005935bb5ccfdd8824f50e787d5d60ad770bb9475cdb4
6d6da836-e812-527f-bdcc-d614a3793396,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15076,SSTL087,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,25mm,Thickness in mm,2.0,piece,1,piece,1 piece,7.16,,,,,,,23-13 17 11 11,05 50 00,,,03.030,94597b0814d468ddeb27b7211abc85f9a82deb35ba95df449fcad4f20945e954
650e02cd-6c23-5c9a-b0e7-2c005945f1fb,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15077,SSTL088,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,32mm,Thickness in mm,1.0,piece,1,piece,1 piece,4.8,,,,,,,23-13 17 11 11,05 50 00,,,03.030,be85fb4e897f208a5e5fcf82156f44b6c497c45a5746caeefc62dee98fcc9640
2fefd70b-82c5-5d7c-a45e-87eef1daa2b2,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15078,SSTL089,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,32mm,Thickness in mm,1.2,piece,1,piece,1 piece,5.71,,,,,,,23-13 17 11 11,05 50 00,,,03.030,5c38c905aa94274932ee988c23b0251509152ab400d47e06fbc200075f16fb49
39003b9c-c4f9-5036-b53d-6e5616cecf3f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15079,SSTL090,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,32mm,Thickness in mm,1.5,piece,1,piece,1 piece,7.07,,,,,,,23-13 17 11 11,05 50 00,,,03.030,2ddd2401ff00b07c073ca4c0aa712a10533c5104b76f981cc006ff27ff213e55
710a753c-a55b-5a87-b3fa-41fd48c608ea,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15080,SSTL091,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,32mm,Thickness in mm,2.0,piece,1,piece,1 piece,9.33,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d756eccde9407067c877dbeb42d9452db662df517888fa90e5990ac52694d9e9
129160b1-950e-55a1-8635-41639738e21d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15081,SSTL092,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,38mm,Thickness in mm,1.0,piece,1,piece,1 piece,5.7,,,,,,,23-13 17 11 11,05 50 00,,,03.030,646e9e82a8803232684433efada08f08873bf21d757366db7094401fda6dffdf
c4b3de35-65cd-5acb-b76d-ea3bd5f1151e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15082,SSTL093,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,38mm,Thickness in mm,1.2,piece,1,piece,1 piece,6.78,,,,,,,23-13 17 11 11,05 50 00,,,03.030,9263c4ff9677ec65859c00e24f0699429fd395625735d520dad297718d181665
9e9b88d2-d187-51d6-a9d9-ac1268e7d9f8,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15083,SSTL094,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,38mm,Thickness in mm,1.5,piece,1,piece,1 piece,8.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d99b5a444b52e8962fb70661308a94b4def67a8f7d3b730857735776d15ee11b
ad3cb0c0-b62a-50fb-b993-45b3b57fc2fe,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15084,SSTL095,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,38mm,Thickness in mm,2.0,piece,1,piece,1 piece,11.12,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d3ec10a693f4c32580121f5f5b3a2b79ca92c9dbd8f02d2310b8605473e56b64
554a8433-6bb4-5ad7-85bc-6f3fdff3bf53,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15085,SSTL096,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,42mm,Thickness in mm,1.0,piece,1,piece,1 piece,6.26,,,,,,,23-13 17 11 11,05 50 00,,,03.030,092aebdefe0b096402c8bb7ef77a574fcdb5abdabb6bf47bec5018e6edbafe5d
8afb6f7f-31c2-5b11-875d-aeb0caf580ec,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15086,SSTL097,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,42mm,Thickness in mm,1.2,piece,1,piece,1 piece,7.46,,,,,,,23-13 17 11 11,05 50 00,,,03.030,23c3e75b862f80835600b90accd1757d116028a2db3f6eb9efe30143c455d810
1c3ef932-e6a6-5411-af33-7675683d43ed,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15087,SSTL098,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,42mm,Thickness in mm,1.5,piece,1,piece,1 piece,9.33,,,,,,,23-13 17 11 11,05 50 00,,,03.030,e077dd36bc18f212bb62a985aa30ea3b1b53fe515d75a00c2a9b433f06e9d8e5
171824f6-841c-5a41-a7aa-df05aba10eba,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15088,SSTL099,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,42mm,Thickness in mm,2.0,piece,1,piece,1 piece,12.34,,,,,,,23-13 17 11 11,05 50 00,,,03.030,7004d01905111b1d442beaea54dd2a7b08024d6a79277eacb41feb2135ad9c95
f9fd59ce-e156-56ad-b9f0-17a60dab035e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15089,SSTL100,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,48mm,Thickness in mm,1.0,piece,1,piece,1 piece,7.21,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1a0e102e27a0393cfb8b0cb67a0d4ef3823d66451112586528f467cd5c82421e
5c2cf7b3-892e-5144-b4a6-1c4d1bb04c7d,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15090,SSTL101,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,48mm,Thickness in mm,1.2,piece,1,piece,1 piece,8.59,,,,,,,23-13 17 11 11,05 50 00,,,03.030,1670445ed34c84ee6880f831d8490420ddf7cf88ec39b2a4781936b80fe96136
0edf4838-3fff-555f-be9a-c84c89abffcc,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15091,SSTL102,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,48mm,Thickness in mm,1.5,piece,1,piece,1 piece,10.74,,,,,,,23-13 17 11 11,05 50 00,,,03.030,8961ce47d6a9d5ebf4d2067b50229b450ebc45b22d7ad3c2eafcb0c9e1fd4300
abd1ee84-4285-54e0-8a43-7ad694df102a,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15092,SSTL103,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,48mm,Thickness in mm,2.0,piece,1,piece,1 piece,14.22,,,,,,,23-13 17 11 11,05 50 00,,,03.030,db45921932937a0b6561e2decbde6375c68f686dea21fa58ea99632ca588d50f
4d4a32d9-7c12-5072-8951-bdef38c44e09,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15093,SSTL104,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,50mm,Thickness in mm,1.0,piece,1,piece,1 piece,7.49,,,,,,,23-13 17 11 11,05 50 00,,,03.030,3a42d7d9970ce18818cdf94e88d790f4a58873cf36c713a3047e3e579f0b6acd
f0da1fde-fcd3-5dc3-b066-f15eb7e13887,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15094,SSTL105,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,50mm,Thickness in mm,1.2,piece,1,piece,1 piece,8.93,,,,,,,23-13 17 11 11,05 50 00,,,03.030,52e21579acbf5d47a60a4de1cf7f3dbfdd72e24308e622601c805ee75af45161
dae91326-2d34-57df-b208-946a4fa4bf19,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15095,SSTL106,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,50mm,Thickness in mm,1.5,piece,1,piece,1 piece,11.09,,,,,,,23-13 17 11 11,05 50 00,,,03.030,033cb090b7333f42cb743e88c8243113bd90ad399558348965c5eae178d4a7cd
372aa13a-d761-5e24-94aa-766f0695a107,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15096,SSTL107,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,50mm,Thickness in mm,2.0,piece,1,piece,1 piece,14.7,,,,,,,23-13 17 11 11,05 50 00,,,03.030,2c4f316f94a94521ec86e2afdd35bb245e10924aabafbd1b21eaa6f21b60d3af
bb6f3cca-eec6-56b8-8207-5bc831f0dbca,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15097,SSTL108,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,60mm,Thickness in mm,1.2,piece,1,piece,1 piece,10.68,,,,,,,23-13 17 11 11,05 50 00,,,03.030,fc52a25c56182f5ed3b42d17ebb93d3b2272d994df0d3ab87645eafa2bc9c709
fb865660-436c-5898-b4f2-85f13357a42e,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15098,SSTL109,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,60mm,Thickness in mm,1.5,piece,1,piece,1 piece,13.28,,,,,,,23-13 17 11 11,05 50 00,,,03.030,a35db726cf500b79bac30d2e06c77288dadbebec2a6e65ccd014b5fba063385c
4e413541-6173-5fd2-8acd-c416dbd6d817,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15099,SSTL110,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,60mm,Thickness in mm,2.0,piece,1,piece,1 piece,17.62,,,,,,,23-13 17 11 11,05 50 00,,,03.030,d9190df41dae8c2a733fa249e1d710986fafdfe86ca8fef7e7296db1569123ff
02851b91-884e-58dd-b5b1-fd5c0ce50581,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15100,SSTL111,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,76mm,Thickness in mm,1.5,piece,1,piece,1 piece,16.96,,,,,,,23-13 17 11 11,05 50 00,,,03.030,b07a3a9dbef9e08c05dea1fd4b53c7c2e575128599257160000f8e08ebbea530
be595caa-d7f9-5ec7-92ac-0490f0867dc8,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15101,SSTL112,SSTL073,unique_parent_sku,6c25800b-1a92-550d-87c4-67fb4061fdd2,15062,Circular Hollow sections,Diameter in MM,76mm,Thickness in mm,2.0,piece,1,piece,1 piece,22.51,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ec72971264c9d72d6b18de6d8206cbcfda101d9b2d4cf56270fbae2d677a5af8
db74bec6-850c-54fa-8107-9aafb327ab62,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15103,SSTL114,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,12.7 x 12.7mm,Thickness in mm,1.0,piece,1,piece,1 piece,2.36,,,,,,,23-13 17 11 11,05 50 00,,,03.030,09a3e4ccbf5949d55e31bbd919ccc345efb172c2e880b14657e90e2de753185d
c6ebbeaf-e546-52cb-b6bf-34c73fc52706,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15104,SSTL115,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,12.7 x 12.7mm,Thickness in mm,1.2,piece,1,piece,1 piece,2.83,,,,,,,23-13 17 11 11,05 50 00,,,03.030,ad33cc88e3c7cf794b2074337f9d8a53fda615c41bf398ccdae2f2651106d3ad
c88d1dc9-da07-567f-a70f-b0cf1ac0c4da,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15105,SSTL116,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,12.7 x 12.7mm,Thickness in mm,1.5,piece,1,piece,1 piece,3.46,,,,,,,23-13 17 11 11,05 50 00,,,03.030,bcafe38bdf3cf19e54a8e2b1d52260e7946ee845cdad99649cf4287a717af576
ebce0986-342c-5046-9ce0-675a6b0a92fc,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15106,SSTL117,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,16 x 16mm,Thickness in mm,1.0,piece,1,piece,1 piece,3.06,,,,,,,23-13 17 11 11,05 50 00,,,03.030,0e37de965bcef285fadc9c1b4b547ede2bb10778c822c92b29a60935772b0ced
26c701fb-53e2-5723-8e1e-213978fcd18f,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15107,SSTL118,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,16 x 16mm,Thickness in mm,1.2,piece,1,piece,1 piece,3.62,,,,,,,23-13 17 11 11,05 50 00,,,03.030,396007916f8b914a3536dac54f134093c4b5d7fc0473f5b25ddf5f8e482a2052
3e96a2db-387c-5c60-932c-e38e1e1d101b,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15108,SSTL119,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,16 x 16mm,Thickness in mm,1.5,piece,1,piece,1 piece,4.45,,,,,,,23-13 17 11 11,05 50 00,,,03.030,0c8a4f41519e3fb0100963112590e8afaeefd5acdfb11a8c099b9003fccf3b00
6511459f-7755-5501-8cd3-c4b8c24c4226,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15109,SSTL120,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,20 x 20mm,Thickness in mm,1.0,piece,1,piece,1 piece,3.72,,,,,,,23-13 17 11 11,05 50 00,,,03.030,cdc5475f98f107dafea1eec52766cee689d8f6d7906adf5700dd982c4a086269
2f821b4a-46f3-5d82-8b9b-596efea6b2ae,ProductVariant,master_canonical,wajenzi-master-catalogue-v1,15110,SSTL121,SSTL113,unique_parent_sku,56454399-91a9-5afa-aa41-3e65b648e062,15102,Square Hollow Section,area of section,20 x 20mm,Thickness in mm,1.2,piece,1,piece,1 piece,4.41,,,,,,,23-13 17 11 11,05 50 00,,,03.030,dffed1e2022aeeadb45021d3c803d9971c7bfdf28535debf47c41631147a5ea1
